event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9412315,2016-09-17T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,12,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,188,,,,,,,
9412316,2016-09-20T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,74.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,191,,,,,,,
9412317,2016-09-23T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,104.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,194,,,,,,,
9412318,2016-09-24T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,101.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,195,,,,,,,
9412319,2016-09-27T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,70.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,198,,,,,,,
9412320,2016-09-30T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,104.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,201,,,,,,,
9412321,2016-10-01T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,17,122.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,202,,,,,,,
9412322,2016-10-04T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,9,66.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,205,,,,,,,
9412323,2016-10-07T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,263.01,17,116.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,208,,,,,,,
9412324,2016-10-08T21:30:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,263.01,13,104.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,209,,,,,,,
9412325,2016-10-08T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,26,179.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,209,,,,,,,
9412326,2016-10-11T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,10,72.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,212,,,,,,,
9412327,2016-10-14T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,18,118.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,215,,,,,,,
9412328,2016-10-15T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,137.0,15,110.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,216,,,,,,,
9412330,2016-10-18T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,121.0,9,69.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,219,,,,,,,
9412331,2016-10-21T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,147.0,14,92.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,222,,,,,,,
