event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9454859,2016-04-16T20:00:00-0500,Ben Harper and The Innocent Criminals,Riviera Theatre (Chicago),76.84,409.01,27,97.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,76901,34
9455070,2016-03-16T19:00:00-0500,Rend Collective,House of Blues Chicago,51.94,58.65,4,20.0,Chicago,IL,Live Nation,NoPriceClass,0,3850246,3
9456557,2016-05-17T18:30:00-0500,The Used,House of Blues Chicago,81.56,199.0,23,112.0,Chicago,IL,Live Nation,NoPriceClass,0,162392,65
9456558,2016-05-18T18:30:00-0500,The Used,House of Blues Chicago,95.7,199.0,18,85.0,Chicago,IL,Live Nation,NoPriceClass,0,162392,66
9456559,2016-05-17T18:29:00-0500,The Used 2 Night Passes,House of Blues Chicago,272.72,229.0,1,6.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,65
9457578,2016-04-10T20:00:00-0500,St. Germain,Vic Theatre,96.88,119.0,7,39.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,521797,28
9458546,2016-05-11T19:00:00-0500,Above and Beyond Acoustic,Chicago Theatre,46.16,612.0,299,751.0,Chicago,IL,Ticketmaster,$45.00,0,81224,59
9460408,2016-03-19T17:30:00-0500,Nick Carter,House of Blues Chicago,68.64,65.0,3,13.0,Chicago,IL,Live Nation,NoPriceClass,0,469946,6
9461641,2016-04-15T19:30:00-0500,Rihanna,United Center,120.44,4950.0,333,1110.0,Chicago,IL,Ticketmaster,$29.50,0,139648,33
9462623,2016-08-09T19:30:00-0500,Josh Groban,FirstMerit Bank Pavilion at Northerly Island,57.96,669.0,105,511.0,Chicago,IL,Live Nation,NoPriceClass,0,474091,149
9462737,2016-09-16T12:59:00-0500,Riot Fest Chicago 3 Day Pass,Douglas Park,205.47,777.0,17,143.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,187
9462859,2016-04-01T20:30:00-0500,Thao and The Get Down Stay Down,Thalia Hall Chicago,49.7,40.97,2,10.0,Chicago,IL,Ticketweb,NoPriceClass,0,6213309,19
9467025,2016-04-22T20:00:00-0500,The Avett Brothers,Chicago Theatre,96.9,400.0,75,227.0,Chicago,IL,Ticketmaster,$45.00,0,348455,40
9467026,2016-04-23T20:00:00-0500,The Avett Brothers,Chicago Theatre,120.5,900.0,71,201.0,Chicago,IL,Ticketmaster,$45.00,0,348455,41
9468977,2016-04-22T20:00:00-0500,The Melvins and Napalm Death,Metro,60.31,77.52,10,50.0,Chicago,IL,Etix,$32.00,0,191492,40
9469003,2016-03-25T20:00:00-0500,Judah and the Lion,Metro,51.6,59.51,7,35.0,Chicago,IL,Etix,$15.00,0,6008179,12
9469252,2016-03-19T19:30:00-0500,Rachel Platten with Eric Hutchinson,Park West ,73.29,101.0,9,22.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,6
9469541,2016-03-19T20:00:00-0500,Stick Figure,Concord Music Hall,46.55,43.0,5,19.0,Chicago,IL,Ticketfly,$15.00,0,514431,6
9470236,2016-05-12T18:30:00-0500,Above and Beyond Acoustic,Chicago Theatre,55.6,1999.9,176,552.0,Chicago,IL,Ticketmaster,$45.00,0,81224,60
9470870,2016-04-28T20:00:00-0500,Courtney Barnett,Riviera Theatre (Chicago),99.06,495.0,12,43.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,3909026,46
9470916,2016-05-12T20:00:00-0500,Nada Surf,Thalia Hall Chicago,42.45,85.0,8,39.0,Chicago,IL,Ticketweb,NoPriceClass,0,172227,60
9473164,2016-03-13T19:00:00-0500,Megadeth,Aragon Ballroom,93.36,98.04,9,32.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,0
9475573,2016-03-17T20:00:00-0500,Melanie Martinez,Vic Theatre,81.95,149.0,13,51.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,6647159,4
9477336,2016-05-13T20:00:00-0500,Ben Folds,Riviera Theatre (Chicago),63.86,105.0,8,38.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,125822,61
9477855,2016-10-27T20:00:00-0500,Marillion,Vic Theatre,105.53,87.31,2,10.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,243083,228
9478078,2016-06-24T17:30:00-0500,Blue October,House of Blues Chicago,56.78,166.67,11,60.0,Chicago,IL,Live Nation,$50.00,0,500273,103
9478235,2016-10-27T19:59:00-0500,Marillion 2 Day Pass,Vic Theatre,209.85,175.72,1,8.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,228
9478236,2016-10-28T20:00:00-0500,Marillion,Vic Theatre,105.53,199.0,7,35.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,243083,229
9478397,2016-07-10T19:30:00-0500,Adele,United Center,356.5,711711.0,269,697.0,Chicago,IL,Ticketmaster,$39.95,0,537914,119
9478398,2016-07-11T19:30:00-0500,Adele,United Center,327.0,9682.0,442,1401.0,Chicago,IL,Ticketmaster,$39.95,0,537914,120
9478399,2016-07-13T19:30:00-0500,Adele,United Center,327.0,5000.0,465,1313.0,Chicago,IL,Ticketmaster,$39.95,0,537914,122
9478641,2016-03-20T20:00:00-0500,Brian Fallon,House of Blues Chicago,44.97,199.0,4,23.0,Chicago,IL,Live Nation,NoPriceClass,0,2373782,7
9482701,2016-05-13T20:30:00-0500,Babymetal,House of Blues Chicago,114.6,350.0,21,82.0,Chicago,IL,Live Nation,NoPriceClass,0,5643294,61
9483207,2016-04-01T19:30:00-0500,Kirk Franklin,Chicago Theatre,76.83,356.0,26,81.0,Chicago,IL,Ticketmaster,$29.50,0,115247,19
9484283,2016-04-05T20:00:00-0500,Pusha T,Vic Theatre,53.48,139.32,20,102.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,814169,23
9484702,2016-04-02T21:00:00-0500,Murder By Death,Metro,50.87,84.0,7,41.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,89489,20
9484907,2016-03-30T19:00:00-0500,Shellac,Bottom Lounge,59.28,999.0,7,22.0,Chicago,IL,Ticketweb,NoPriceClass,0,237744,17
9484924,2016-04-08T21:00:00-0500,Jauz,Concord Music Hall,49.7,150.0,34,159.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,8395978,26
9485313,2016-04-30T20:00:00-0500,Dream Theater,Chicago Theatre,71.42,450.0,54,169.0,Chicago,IL,Ticketmaster,$29.75,0,8765,48
